,speaker,text,role,date,title
216,#taratora,Да не прислать ли также и русских трагедий?,parent,1788,krylov-prokazniki
217,#rifmokrad,"А на что? и во французских то же есть, что в русских!",parent,1788,krylov-prokazniki
218,#rifmokrad,"Помилуйте, сударь, вы, право, наяву, или я сам сплю.",parent,1788,krylov-prokazniki
219,#rifmokrad,"И, сударь! что вы смотрите на женские причуды?",parent,1788,krylov-prokazniki
220,#rifmokrad,"Забудьте все это! о безделице помните, сударь!",parent,1788,krylov-prokazniki
221,#rifmokrad,Кто ж имеет это счастие? Я на себя не смею надеяться!,parent,1788,krylov-prokazniki
222,#rifmokrad,Кто-нибудь из наших детей?,parent,1788,krylov-prokazniki
223,#rifmokrad,"Так я не догадываюсь. Что же такое, сударь?",parent,1788,krylov-prokazniki
224,#rifmokrad,"А! сударь! Этот магнит достоин такого железа, как вы.",parent,1788,krylov-prokazniki
225,#rifmokrad,"Помню, сударь! Это ей-ей все прекрасно: я, право, вам не льщу.",parent,1788,krylov-prokazniki
226,#rifmokrad,"Это, сударь, состоит в вашей воле; надобно только, чтобы сделать жалко.",parent,1788,krylov-prokazniki
227,#rifmokrad,"Лучше вдруг или тогда, когда кто первый по содержанию попадется.",parent,1788,krylov-prokazniki
228,#rifmokrad,"Желал бы я, чтобы он поступил по моему совету: я бы прямо в шуты его записал.",parent,1788,krylov-prokazniki
229,#rifmokrad,"По моему мнению, чтобы умножить красоту действия, надобно княжну опоить... или   окормить; а брата, брата...",parent,1788,krylov-prokazniki
230,#rifmokrad,"О, сударь, прекрасный! А какой?",parent,1788,krylov-prokazniki
231,#rifmokrad,"Для чего же, сударь, для чего же не так, если вам угодно! Где интерес требует, чтобы   кого убить, там ни на что смотреть не нужно. Вить она женщина злонравная, гордая,   упрямая и непостоянная...",parent,1788,krylov-prokazniki
232,#rifmokrad,"Итак, ваш нижайший слуга, сударь.",parent,1788,krylov-prokazniki
233,#rifmokrad,"А, государь мой! вы здесь?.. Я сердечно рад...",parent,1788,krylov-prokazniki
234,#rifmokrad,"Я восхищаюсь, видя вас: мне нуждица с вами поговорить.",parent,1788,krylov-prokazniki
235,#rifmokrad,"Да вы хотите, кажется, вон итти?",parent,1788,krylov-prokazniki
